ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount,SalesOrderNumber
528,20221015,20221027,20221022,11753,4.99,SO68411
535,20221015,20221027,20221022,11753,24.99,SO68411
483,20221015,20221027,20221022,13169,120.00,SO68412
529,20221015,20221027,20221022,11012,3.99,SO68413
480,20221015,20221027,20221022,11012,2.29,SO68413
529,20221015,20221027,20221022,28861,3.99,SO68414
539,20221015,20221027,20221022,28861,24.99,SO68414
530,20221015,20221027,20221022,13096,4.99,SO68415
541,20221015,20221027,20221022,13096,28.99,SO68415
480,20221015,20221027,20221022,13096,2.29,SO68415
530,20221015,20221027,20221022,27915,4.99,SO68416
214,20221015,20221027,20221022,27915,34.99,SO68416
538,20221015,20221027,20221022,26450,21.49,SO68417
225,20221015,20221027,20221022,26450,8.99,SO68417
540,20221015,20221027,20221022,25277,32.60,SO68418
529,20221015,20221027,20221022,25277,3.99,SO68418
222,20221015,20221027,20221022,25277,34.99,SO68418
465,20221015,20221027,20221022,25277,24.49,SO68418
541,20221015,20221027,20221022,27456,28.99,SO68419
530,20221015,20221027,20221022,27456,4.99,SO68419
467,20221015,20221027,20221022,27456,24.49,SO68419
528,20221015,20221027,20221022,11841,4.99,SO68420
535,20221015,20221027,20221022,11841,24.99,SO68420
485,20221015,20221027,20221022,11841,21.98,SO68420
234,20221015,20221027,20221022,11841,49.99,SO68420
528,20221015,20221027,20221022,19817,4.99,SO68421
536,20221015,20221027,20221022,19817,29.99,SO68421
222,20221015,20221027,20221022,19817,34.99,SO68421
482,20221015,20221027,20221022,19817,8.99,SO68421
478,20221015,20221027,20221022,21755,9.99,SO68422
477,20221015,20221027,20221022,21755,4.99,SO68422
536,20221015,20221027,20221022,18407,29.99,SO68423
480,20221015,20221027,20221022,18407,2.29,SO68423
475,20221015,20221027,20221022,18784,69.99,SO68424
231,20221015,20221027,20221022,18784,49.99,SO68424
225,20221015,20221027,20221022,18784,8.99,SO68424
474,20221015,20221027,20221022,18575,69.99,SO68425
482,20221015,20221027,20221022,18575,8.99,SO68425
477,20221015,20221027,20221022,20081,4.99,SO68426
491,20221015,20221027,20221022,20081,53.99,SO68426
485,20221015,20221027,20221022,13699,21.98,SO68427
491,20221015,20221027,20221022,13699,53.99,SO68427
485,20221015,20221027,20221022,14844,21.98,SO68428
472,20221015,20221027,20221022,14844,63.50,SO68428
539,20221015,20221027,20221022,19187,24.99,SO68429
480,20221015,20221027,20221022,19187,2.29,SO68429
483,20221015,20221027,20221022,19187,120.00,SO68429
465,20221015,20221027,20221022,11376,24.49,SO68430
489,20221015,20221027,20221022,11376,53.99,SO68430
529,20221015,20221027,20221022,15102,3.99,SO68431
540,20221015,20221027,20221022,15102,32.60,SO68431
465,20221015,20221027,20221022,15102,24.49,SO68431
528,20221015,20221027,20221022,17090,4.99,SO68432
535,20221015,20221027,20221022,17090,24.99,SO68432
214,20221015,20221027,20221022,17090,34.99,SO68432
477,20221015,20221027,20221022,22387,4.99,SO68433
477,20221015,20221027,20221022,24132,4.99,SO68434
529,20221015,20221027,20221022,22806,3.99,SO68435
214,20221015,20221027,20221022,22806,34.99,SO68435
541,20221015,20221027,20221022,26943,28.99,SO68436
530,20221015,20221027,20221022,26943,4.99,SO68436
222,20221015,20221027,20221022,26943,34.99,SO68436
537,20221015,20221027,20221022,14359,35.00,SO68437
528,20221015,20221027,20221022,14359,4.99,SO68437
480,20221015,20221027,20221022,14359,2.29,SO68437
485,20221015,20221027,20221022,14515,21.98,SO68438
214,20221015,20221027,20221022,14515,34.99,SO68438
234,20221015,20221027,20221022,12396,49.99,SO68439
600,20221015,20221027,20221022,16090,539.99,SO68440
528,20221015,20221027,20221022,16090,4.99,SO68440
535,20221015,20221027,20221022,16090,24.99,SO68440
214,20221015,20221027,20221022,16090,34.99,SO68440
353,20221015,20221027,20221022,16852,2319.99,SO68441
485,20221015,20221027,20221022,16852,21.98,SO68441
473,20221015,20221027,20221022,16852,63.50,SO68441
590,20221015,20221027,20221022,15188,769.49,SO68442
475,20221015,20221027,20221022,15188,69.99,SO68442
225,20221015,20221027,20221022,15188,8.99,SO68442
590,20221015,20221027,20221022,15189,769.49,SO68443
355,20221015,20221027,20221022,16144,2319.99,SO68444
485,20221015,20221027,20221022,16144,21.98,SO68444
217,20221015,20221027,20221022,16144,34.99,SO68444
353,20221015,20221027,20221022,15204,2319.99,SO68445
537,20221015,20221027,20221022,15204,35.00,SO68445
528,20221015,20221027,20221022,15204,4.99,SO68445
217,20221015,20221027,20221022,15204,34.99,SO68445
384,20221015,20221027,20221022,26750,1120.49,SO68446
217,20221015,20221027,20221022,26750,34.99,SO68446
386,20221015,20221027,20221022,26562,1120.49,SO68447
479,20221015,20221027,20221022,26562,8.99,SO68447
477,20221015,20221027,20221022,26562,4.99,SO68447
484,20221015,20221027,20221022,26562,7.95,SO68447
390,20221015,20221027,20221022,26190,1120.49,SO68448
529,20221015,20221027,20221022,26190,3.99,SO68448
539,20221015,20221027,20221022,26190,24.99,SO68448
606,20221015,20221027,20221022,25559,539.99,SO68449
479,20221015,20221027,20221022,25559,8.99,SO68449
477,20221015,20221027,20221022,25559,4.99,SO68449
564,20221015,20221027,20221022,27105,2384.07,SO68450
477,20221015,20221027,20221022,27105,4.99,SO68450
479,20221015,20221027,20221022,27105,8.99,SO68450
564,20221015,20221027,20221022,24793,2384.07,SO68451
222,20221015,20221027,20221022,24793,34.99,SO68451
563,20221015,20221027,20221022,24800,2384.07,SO68452
222,20221015,20221027,20221022,24800,34.99,SO68452
576,20221015,20221027,20221022,27440,2384.07,SO68453
479,20221015,20221027,20221022,27440,8.99,SO68453
477,20221015,20221027,20221022,27440,4.99,SO68453
573,20221015,20221027,20221022,27274,2384.07,SO68454
222,20221015,20221027,20221022,27274,34.99,SO68454
577,20221015,20221027,20221022,25969,1214.85,SO68455
217,20221015,20221027,20221022,25969,34.99,SO68455
577,20221015,20221027,20221022,16011,1214.85,SO68456
222,20221015,20221027,20221022,16011,34.99,SO68456
605,20221015,20221027,20221022,23781,539.99,SO68457
538,20221015,20221027,20221022,23781,21.49,SO68457
529,20221015,20221027,20221022,23781,3.99,SO68457
480,20221015,20221027,20221022,23781,2.29,SO68457
604,20221015,20221027,20221022,19769,539.99,SO68458
605,20221015,20221027,20221022,19204,539.99,SO68459
390,20221015,20221027,20221022,21388,1120.49,SO68460
231,20221015,20221027,20221022,21388,49.99,SO68460
225,20221015,20221027,20221022,21388,8.99,SO68460
580,20221015,20221027,20221022,18366,1700.99,SO68461
237,20221015,20221027,20221022,18366,49.99,SO68461
467,20221015,20221027,20221022,18366,24.49,SO68461
386,20221015,20221027,20221022,24211,1120.49,SO68462
237,20221015,20221027,20221022,24211,49.99,SO68462
605,20221015,20221027,20221022,13771,539.99,SO68463
479,20221015,20221027,20221022,13771,8.99,SO68463
477,20221015,20221027,20221022,13771,4.99,SO68463
463,20221015,20221027,20221022,13771,24.49,SO68463
584,20221015,20221027,20221022,13782,539.99,SO68464
479,20221015,20221027,20221022,13782,8.99,SO68464
477,20221015,20221027,20221022,13782,4.99,SO68464
217,20221015,20221027,20221022,13782,34.99,SO68464
606,20221015,20221027,20221022,22689,539.99,SO68465
479,20221015,20221027,20221022,22689,8.99,SO68465
604,20221015,20221027,20221022,24127,539.99,SO68466
479,20221015,20221027,20221022,24127,8.99,SO68466
565,20221015,20221027,20221022,29464,742.35,SO68467
479,20221015,20221027,20221022,29464,8.99,SO68467
477,20221015,20221027,20221022,29464,4.99,SO68467
567,20221015,20221027,20221022,11026,742.35,SO68468
541,20221015,20221027,20221022,11026,28.99,SO68468
530,20221015,20221027,20221022,11026,4.99,SO68468
590,20221016,20221028,20221023,11364,769.49,SO68469
222,20221016,20221028,20221023,11364,34.99,SO68469
590,20221016,20221028,20221023,11365,769.49,SO68470
476,20221016,20221028,20221023,11365,69.99,SO68470
489,20221016,20221028,20221023,11365,53.99,SO68470
479,20221016,20221028,20221023,28609,8.99,SO68471
477,20221016,20221028,20221023,28609,4.99,SO68471
234,20221016,20221028,20221023,28609,49.99,SO68471
535,20221016,20221028,20221023,13614,24.99,SO68472
480,20221016,20221028,20221023,13614,2.29,SO68472
536,20221016,20221028,20221023,20240,29.99,SO68473
528,20221016,20221028,20221023,20240,4.99,SO68473
485,20221016,20221028,20221023,20240,21.98,SO68473
485,20221016,20221028,20221023,18728,21.98,SO68474
467,20221016,20221028,20221023,18728,24.49,SO68474
477,20221016,20221028,20221023,11098,4.99,SO68475
528,20221016,20221028,20221023,24603,4.99,SO68476
214,20221016,20221028,20221023,24603,34.99,SO68476
530,20221016,20221028,20221023,14684,4.99,SO68477
480,20221016,20221028,20221023,14684,2.29,SO68477
484,20221016,20221028,20221023,11116,7.95,SO68478
376,20221016,20221028,20221023,20170,2443.35,SO68479
217,20221016,20221028,20221023,20170,34.99,SO68479
589,20221016,20221028,20221023,14789,769.49,SO68480
528,20221016,20221028,20221023,14789,4.99,SO68480
536,20221016,20221028,20221023,14789,29.99,SO68480
361,20221016,20221028,20221023,14146,2294.99,SO68481
477,20221016,20221028,20221023,14146,4.99,SO68481
478,20221016,20221028,20221023,14146,9.99,SO68481
214,20221016,20221028,20221023,14146,34.99,SO68481
589,20221016,20221028,20221023,16407,769.49,SO68482
528,20221016,20221028,20221023,16407,4.99,SO68482
536,20221016,20221028,20221023,16407,29.99,SO68482
480,20221016,20221028,20221023,16407,2.29,SO68482
588,20221016,20221028,20221023,14779,769.49,SO68483
231,20221016,20221028,20221023,14779,49.99,SO68483
529,20221016,20221028,20221023,11501,3.99,SO68484
538,20221016,20221028,20221023,11501,21.49,SO68484
217,20221016,20221028,20221023,11501,34.99,SO68484
540,20221016,20221028,20221023,25438,32.60,SO68485
529,20221016,20221028,20221023,25438,3.99,SO68485
228,20221016,20221028,20221023,25438,49.99,SO68485
481,20221016,20221028,20221023,25438,8.99,SO68485
529,20221016,20221028,20221023,24508,3.99,SO68486
540,20221016,20221028,20221023,24508,32.60,SO68486
222,20221016,20221028,20221023,24508,34.99,SO68486
234,20221016,20221028,20221023,24508,49.99,SO68486
536,20221016,20221028,20221023,12074,29.99,SO68487
528,20221016,20221028,20221023,12074,4.99,SO68487
217,20221016,20221028,20221023,12074,34.99,SO68487
528,20221016,20221028,20221023,22738,4.99,SO68488
536,20221016,20221028,20221023,22738,29.99,SO68488
214,20221016,20221028,20221023,22738,34.99,SO68488
228,20221016,20221028,20221023,22738,49.99,SO68488
528,20221016,20221028,20221023,19750,4.99,SO68489
536,20221016,20221028,20221023,19750,29.99,SO68489
480,20221016,20221028,20221023,19750,2.29,SO68489
540,20221016,20221028,20221023,23738,32.60,SO68490
529,20221016,20221028,20221023,23738,3.99,SO68490
478,20221016,20221028,20221023,20397,9.99,SO68491
471,20221016,20221028,20221023,20397,63.50,SO68491
477,20221016,20221028,20221023,20397,4.99,SO68491
474,20221016,20221028,20221023,11253,69.99,SO68492
465,20221016,20221028,20221023,11253,24.49,SO68492
476,20221016,20221028,20221023,19741,69.99,SO68493
481,20221016,20221028,20221023,19741,8.99,SO68493
473,20221016,20221028,20221023,17466,63.50,SO68494
477,20221016,20221028,20221023,17466,4.99,SO68494
225,20221016,20221028,20221023,16809,8.99,SO68495
477,20221016,20221028,20221023,16809,4.99,SO68495
477,20221016,20221028,20221023,12074,4.99,SO68496
225,20221016,20221028,20221023,12074,8.99,SO68496
528,20221016,20221028,20221023,17760,4.99,SO68497
535,20221016,20221028,20221023,17760,24.99,SO68497
480,20221016,20221028,20221023,17760,2.29,SO68497
528,20221016,20221028,20221023,18184,4.99,SO68498
214,20221016,20221028,20221023,18184,34.99,SO68498
234,20221016,20221028,20221023,18184,49.99,SO68498
485,20221016,20221028,20221023,13356,21.98,SO68499
482,20221016,20221028,20221023,13356,8.99,SO68499
536,20221016,20221028,20221023,20174,29.99,SO68500
536,20221016,20221028,20221023,20972,29.99,SO68501
528,20221016,20221028,20221023,20972,4.99,SO68501
217,20221016,20221028,20221023,20972,34.99,SO68501
538,20221016,20221028,20221023,26879,21.49,SO68502
490,20221016,20221028,20221023,26879,53.99,SO68502
530,20221016,20221028,20221023,24021,4.99,SO68503
541,20221016,20221028,20221023,24021,28.99,SO68503
480,20221016,20221028,20221023,24021,2.29,SO68503
483,20221016,20221028,20221023,24021,120.00,SO68503
538,20221016,20221028,20221023,24874,21.49,SO68504
537,20221016,20221028,20221023,11256,35.00,SO68505
528,20221016,20221028,20221023,11256,4.99,SO68505
480,20221016,20221028,20221023,11256,2.29,SO68505
537,20221016,20221028,20221023,14641,35.00,SO68506
485,20221016,20221028,20221023,16855,21.98,SO68507
228,20221016,20221028,20221023,16855,49.99,SO68507
372,20221016,20221028,20221023,20642,2443.35,SO68508
479,20221016,20221028,20221023,20642,8.99,SO68508
353,20221016,20221028,20221023,16868,2319.99,SO68509
480,20221016,20221028,20221023,16868,2.29,SO68509
353,20221016,20221028,20221023,16872,2319.99,SO68510
485,20221016,20221028,20221023,16872,21.98,SO68510
477,20221016,20221028,20221023,16872,4.99,SO68510
478,20221016,20221028,20221023,16872,9.99,SO68510
480,20221016,20221028,20221023,16872,2.29,SO68510
353,20221016,20221028,20221023,16756,2319.99,SO68511
485,20221016,20221028,20221023,16756,21.98,SO68511
491,20221016,20221028,20221023,16756,53.99,SO68511
577,20221016,20221028,20221023,12859,1214.85,SO68512
489,20221016,20221028,20221023,12859,53.99,SO68512
225,20221016,20221028,20221023,12859,8.99,SO68512
575,20221016,20221028,20221023,11604,2384.07,SO68513
479,20221016,20221028,20221023,11604,8.99,SO68513
562,20221016,20221028,20221023,16828,2384.07,SO68514
477,20221016,20221028,20221023,16828,4.99,SO68514
479,20221016,20221028,20221023,16828,8.99,SO68514
225,20221016,20221028,20221023,16828,8.99,SO68514
214,20221016,20221028,20221023,16828,34.99,SO68514
382,20221016,20221028,20221023,26134,1120.49,SO68515
479,20221016,20221028,20221023,26134,8.99,SO68515
477,20221016,20221028,20221023,26134,4.99,SO68515
225,20221016,20221028,20221023,26134,8.99,SO68515
583,20221016,20221028,20221023,23665,1700.99,SO68516
490,20221016,20221028,20221023,23665,53.99,SO68516
225,20221016,20221028,20221023,23665,8.99,SO68516
582,20221016,20221028,20221023,15439,1700.99,SO68517
490,20221016,20221028,20221023,15439,53.99,SO68517
583,20221016,20221028,20221023,24304,1700.99,SO68518
539,20221016,20221028,20221023,24304,24.99,SO68518
529,20221016,20221028,20221023,24304,3.99,SO68518
217,20221016,20221028,20221023,24304,34.99,SO68518
604,20221016,20221028,20221023,25566,539.99,SO68519
477,20221016,20221028,20221023,25566,4.99,SO68519
479,20221016,20221028,20221023,25566,8.99,SO68519
386,20221016,20221028,20221023,26020,1120.49,SO68520
539,20221016,20221028,20221023,26020,24.99,SO68520
529,20221016,20221028,20221023,26020,3.99,SO68520
605,20221016,20221028,20221023,25568,539.99,SO68521
477,20221016,20221028,20221023,25568,4.99,SO68521
479,20221016,20221028,20221023,25568,8.99,SO68521
359,20221016,20221028,20221023,15591,2294.99,SO68522
480,20221016,20221028,20221023,15591,2.29,SO68522
359,20221016,20221028,20221023,15601,2294.99,SO68523
485,20221016,20221028,20221023,15601,21.98,SO68523
473,20221016,20221028,20221023,15601,63.50,SO68523
599,20221016,20221028,20221023,18201,539.99,SO68524
478,20221016,20221028,20221023,18201,9.99,SO68524
467,20221016,20221028,20221023,18201,24.49,SO68524
477,20221016,20221028,20221023,18201,4.99,SO68524
561,20221016,20221028,20221023,27446,2384.07,SO68525
217,20221016,20221028,20221023,27446,34.99,SO68525
576,20221016,20221028,20221023,14606,2384.07,SO68526
574,20221016,20221028,20221023,27281,2384.07,SO68527
222,20221016,20221028,20221023,27281,34.99,SO68527
228,20221016,20221028,20221023,27281,49.99,SO68527
605,20221016,20221028,20221023,20074,539.99,SO68528
477,20221016,20221028,20221023,20074,4.99,SO68528
479,20221016,20221028,20221023,20074,8.99,SO68528
217,20221016,20221028,20221023,20074,34.99,SO68528
606,20221016,20221028,20221023,23813,539.99,SO68529
467,20221016,20221028,20221023,23813,24.49,SO68529
384,20221016,20221028,20221023,21483,1120.49,SO68530
217,20221016,20221028,20221023,21483,34.99,SO68530
231,20221016,20221028,20221023,21483,49.99,SO68530
384,20221016,20221028,20221023,21504,1120.49,SO68531
217,20221016,20221028,20221023,21504,34.99,SO68531
386,20221016,20221028,20221023,21583,1120.49,SO68532
217,20221016,20221028,20221023,21583,34.99,SO68532
234,20221016,20221028,20221023,21583,49.99,SO68532
225,20221016,20221028,20221023,21583,8.99,SO68532
386,20221016,20221028,20221023,21275,1120.49,SO68533
539,20221016,20221028,20221023,21275,24.99,SO68533
529,20221016,20221028,20221023,21275,3.99,SO68533
480,20221016,20221028,20221023,21275,2.29,SO68533
561,20221016,20221028,20221023,16448,2384.07,SO68534
217,20221016,20221028,20221023,16448,34.99,SO68534
225,20221016,20221028,20221023,16448,8.99,SO68534
576,20221016,20221028,20221023,26362,2384.07,SO68535
541,20221016,20221028,20221023,26362,28.99,SO68535
530,20221016,20221028,20221023,26362,4.99,SO68535
480,20221016,20221028,20221023,26362,2.29,SO68535
573,20221016,20221028,20221023,15677,2384.07,SO68536
479,20221016,20221028,20221023,15677,8.99,SO68536
477,20221016,20221028,20221023,15677,4.99,SO68536
465,20221016,20221028,20221023,15677,24.49,SO68536
582,20221016,20221028,20221023,22467,1700.99,SO68537
539,20221016,20221028,20221023,22467,24.99,SO68537
529,20221016,20221028,20221023,22467,3.99,SO68537
480,20221016,20221028,20221023,22467,2.29,SO68537
561,20221016,20221028,20221023,11147,2384.07,SO68538
217,20221016,20221028,20221023,11147,34.99,SO68538
465,20221016,20221028,20221023,11147,24.49,SO68538
573,20221016,20221028,20221023,13076,2384.07,SO68539
225,20221017,20221029,20221024,12047,8.99,SO68540
535,20221017,20221029,20221024,11139,24.99,SO68541
483,20221017,20221029,20221024,12411,120.00,SO68542
530,20221017,20221029,20221024,23085,4.99,SO68543
480,20221017,20221029,20221024,23085,2.29,SO68543
476,20221017,20221029,20221024,26590,69.99,SO68544
540,20221017,20221029,20221024,16680,32.60,SO68545
480,20221017,20221029,20221024,16680,2.29,SO68545
359,20221017,20221029,20221024,13841,2294.99,SO68546
353,20221017,20221029,20221024,14771,2319.99,SO68547
217,20221017,20221029,20221024,14771,34.99,SO68547
353,20221017,20221029,20221024,19046,2319.99,SO68548
361,20221017,20221029,20221024,17833,2294.99,SO68549
478,20221017,20221029,20221024,17833,9.99,SO68549
355,20221017,20221029,20221024,17114,2319.99,SO68550
537,20221017,20221029,20221024,17114,35.00,SO68550
528,20221017,20221029,20221024,17114,4.99,SO68550
222,20221017,20221029,20221024,17114,34.99,SO68550
225,20221017,20221029,20221024,17114,8.99,SO68550
376,20221017,20221029,20221024,22691,2443.35,SO68551
479,20221017,20221029,20221024,22691,8.99,SO68551
477,20221017,20221029,20221024,22691,4.99,SO68551
374,20221017,20221029,20221024,25776,2443.35,SO68552
477,20221017,20221029,20221024,25776,4.99,SO68552
479,20221017,20221029,20221024,25776,8.99,SO68552
487,20221017,20221029,20221024,25776,54.99,SO68552
480,20221017,20221029,20221024,25776,2.29,SO68552
590,20221017,20221029,20221024,21681,769.49,SO68553
485,20221017,20221029,20221024,21681,21.98,SO68553
484,20221017,20221029,20221024,21681,7.95,SO68553
591,20221017,20221029,20221024,18000,564.99,SO68554
485,20221017,20221029,20221024,18000,21.98,SO68554
478,20221017,20221029,20221024,18000,9.99,SO68554
477,20221017,20221029,20221024,18000,4.99,SO68554
214,20221017,20221029,20221024,18000,34.99,SO68554
592,20221017,20221029,20221024,15462,564.99,SO68555
488,20221017,20221029,20221024,15462,53.99,SO68555
465,20221017,20221029,20221024,15462,24.49,SO68555
582,20221017,20221029,20221024,22456,1700.99,SO68556
539,20221017,20221029,20221024,22456,24.99,SO68556
480,20221017,20221029,20221024,22456,2.29,SO68556
217,20221017,20221029,20221024,11736,34.99,SO68557
467,20221017,20221029,20221024,11736,24.49,SO68557
480,20221017,20221029,20221024,11524,2.29,SO68558
539,20221017,20221029,20221024,11203,24.99,SO68559
529,20221017,20221029,20221024,11203,3.99,SO68559
530,20221017,20221029,20221024,27203,4.99,SO68560
479,20221017,20221029,20221024,27203,8.99,SO68560
477,20221017,20221029,20221024,27203,4.99,SO68560
538,20221017,20221029,20221024,27600,21.49,SO68561
480,20221017,20221029,20221024,27600,2.29,SO68561
535,20221017,20221029,20221024,26065,24.99,SO68562
463,20221017,20221029,20221024,26065,24.49,SO68562
536,20221017,20221029,20221024,11019,29.99,SO68563
528,20221017,20221029,20221024,11019,4.99,SO68563
480,20221017,20221029,20221024,11019,2.29,SO68563
536,20221017,20221029,20221024,23825,29.99,SO68564
480,20221017,20221029,20221024,23825,2.29,SO68564
536,20221017,20221029,20221024,22183,29.99,SO68565
480,20221017,20221029,20221024,22183,2.29,SO68565
477,20221017,20221029,20221024,15488,4.99,SO68566
478,20221017,20221029,20221024,15488,9.99,SO68566
477,20221017,20221029,20221024,14341,4.99,SO68567
478,20221017,20221029,20221024,14341,9.99,SO68567
225,20221017,20221029,20221024,14341,8.99,SO68567
478,20221017,20221029,20221024,20786,9.99,SO68568
477,20221017,20221029,20221024,20786,4.99,SO68568
476,20221017,20221029,20221024,28602,69.99,SO68569
463,20221017,20221029,20221024,28602,24.49,SO68569
237,20221017,20221029,20221024,28602,49.99,SO68569
474,20221017,20221029,20221024,20008,69.99,SO68570
476,20221017,20221029,20221024,18587,69.99,SO68571
475,20221017,20221029,20221024,11640,69.99,SO68572
475,20221017,20221029,20221024,18690,69.99,SO68573
237,20221017,20221029,20221024,18690,49.99,SO68573
477,20221017,20221029,20221024,16769,4.99,SO68574
477,20221017,20221029,20221024,17349,4.99,SO68575
463,20221017,20221029,20221024,17349,24.49,SO68575
214,20221017,20221029,20221024,17349,34.99,SO68575
528,20221017,20221029,20221024,28074,4.99,SO68576
484,20221017,20221029,20221024,28074,7.95,SO68576
485,20221017,20221029,20221024,14395,21.98,SO68577
228,20221017,20221029,20221024,14395,49.99,SO68577
465,20221017,20221029,20221024,14395,24.49,SO68577
485,20221017,20221029,20221024,16050,21.98,SO68578
477,20221017,20221029,20221024,16050,4.99,SO68578
478,20221017,20221029,20221024,16050,9.99,SO68578
537,20221017,20221029,20221024,12743,35.00,SO68579
217,20221017,20221029,20221024,12743,34.99,SO68579
539,20221017,20221029,20221024,15628,24.99,SO68580
529,20221017,20221029,20221024,15628,3.99,SO68580
214,20221017,20221029,20221024,15628,34.99,SO68580
529,20221017,20221029,20221024,19379,3.99,SO68581
539,20221017,20221029,20221024,19379,24.99,SO68581
228,20221017,20221029,20221024,19379,49.99,SO68581
465,20221017,20221029,20221024,19379,24.49,SO68581
528,20221017,20221029,20221024,23625,4.99,SO68582
536,20221017,20221029,20221024,23625,29.99,SO68582
214,20221017,20221029,20221024,23625,34.99,SO68582
225,20221017,20221029,20221024,23625,8.99,SO68582
529,20221017,20221029,20221024,19488,3.99,SO68583
222,20221017,20221029,20221024,19488,34.99,SO68583
225,20221017,20221029,20221024,19488,8.99,SO68583
477,20221017,20221029,20221024,19464,4.99,SO68584
490,20221017,20221029,20221024,19464,53.99,SO68584
530,20221017,20221029,20221024,24142,4.99,SO68585
480,20221017,20221029,20221024,24142,2.29,SO68585
530,20221017,20221029,20221024,17838,4.99,SO68586
480,20221017,20221029,20221024,17838,2.29,SO68586
537,20221017,20221029,20221024,11221,35.00,SO68587
528,20221017,20221029,20221024,11221,4.99,SO68587
480,20221017,20221029,20221024,11221,2.29,SO68587
537,20221017,20221029,20221024,11318,35.00,SO68588
528,20221017,20221029,20221024,11318,4.99,SO68588
480,20221017,20221029,20221024,11318,2.29,SO68588
537,20221017,20221029,20221024,11199,35.00,SO68589
528,20221017,20221029,20221024,11199,4.99,SO68589
485,20221017,20221029,20221024,11199,21.98,SO68589
473,20221017,20221029,20221024,11199,63.50,SO68589
537,20221017,20221029,20221024,11721,35.00,SO68590
528,20221017,20221029,20221024,11721,4.99,SO68590
480,20221017,20221029,20221024,11721,2.29,SO68590
485,20221017,20221029,20221024,13184,21.98,SO68591
478,20221017,20221029,20221024,13184,9.99,SO68591
477,20221017,20221029,20221024,13184,4.99,SO68591
472,20221017,20221029,20221024,13184,63.50,SO68591
479,20221017,20221029,20221024,11375,8.99,SO68592
477,20221017,20221029,20221024,11375,4.99,SO68592
485,20221017,20221029,20221024,13332,21.98,SO68593
217,20221017,20221029,20221024,13332,34.99,SO68593
594,20221017,20221029,20221024,13722,564.99,SO68594
478,20221017,20221029,20221024,13722,9.99,SO68594
477,20221017,20221029,20221024,13722,4.99,SO68594
487,20221017,20221029,20221024,13722,54.99,SO68594
467,20221017,20221029,20221024,13722,24.49,SO68594
359,20221017,20221029,20221024,16893,2294.99,SO68595
485,20221017,20221029,20221024,16893,21.98,SO68595
481,20221017,20221029,20221024,16893,8.99,SO68595
353,20221017,20221029,20221024,13019,2319.99,SO68596
485,20221017,20221029,20221024,13019,21.98,SO68596
478,20221017,20221029,20221024,13019,9.99,SO68596
477,20221017,20221029,20221024,13019,4.99,SO68596
214,20221017,20221029,20221024,13019,34.99,SO68596
363,20221017,20221029,20221024,16859,2294.99,SO68597
485,20221017,20221029,20221024,16859,21.98,SO68597
471,20221017,20221029,20221024,16859,63.50,SO68597
355,20221017,20221029,20221024,16114,2319.99,SO68598
361,20221017,20221029,20221024,16146,2294.99,SO68599
222,20221017,20221029,20221024,16146,34.99,SO68599
569,20221017,20221029,20221024,28706,742.35,SO68600
541,20221017,20221029,20221024,28706,28.99,SO68600
480,20221017,20221029,20221024,28706,2.29,SO68600
566,20221017,20221029,20221024,27166,742.35,SO68601
214,20221017,20221029,20221024,27166,34.99,SO68601
228,20221017,20221029,20221024,27166,49.99,SO68601
569,20221017,20221029,20221024,27768,742.35,SO68602
578,20221017,20221029,20221024,12873,1214.85,SO68603
214,20221017,20221029,20221024,12873,34.99,SO68603
577,20221017,20221029,20221024,25639,1214.85,SO68604
477,20221017,20221029,20221024,25639,4.99,SO68604
479,20221017,20221029,20221024,25639,8.99,SO68604
355,20221017,20221029,20221024,15226,2319.99,SO68605
583,20221017,20221029,20221024,21976,1700.99,SO68606
489,20221017,20221029,20221024,21976,53.99,SO68606
591,20221017,20221029,20221024,12581,564.99,SO68607
478,20221017,20221029,20221024,12581,9.99,SO68607
595,20221017,20221029,20221024,16345,564.99,SO68608
528,20221017,20221029,20221024,16345,4.99,SO68608
535,20221017,20221029,20221024,16345,24.99,SO68608
568,20221017,20221029,20221024,11042,742.35,SO68609
234,20221017,20221029,20221024,11042,49.99,SO68609
573,20221017,20221029,20221024,24794,2384.07,SO68610
479,20221017,20221029,20221024,24794,8.99,SO68610
477,20221017,20221029,20221024,24794,4.99,SO68610
234,20221017,20221029,20221024,24794,49.99,SO68610
573,20221017,20221029,20221024,24795,2384.07,SO68611
477,20221017,20221029,20221024,24795,4.99,SO68611
479,20221017,20221029,20221024,24795,8.99,SO68611
487,20221017,20221029,20221024,24795,54.99,SO68611
488,20221017,20221029,20221024,24795,53.99,SO68611
605,20221017,20221029,20221024,21642,539.99,SO68612
479,20221017,20221029,20221024,21642,8.99,SO68612
584,20221017,20221029,20221024,23721,539.99,SO68613
477,20221017,20221029,20221024,23721,4.99,SO68613
479,20221017,20221029,20221024,23721,8.99,SO68613
217,20221017,20221029,20221024,23721,34.99,SO68613
384,20221017,20221029,20221024,21330,1120.49,SO68614
386,20221017,20221029,20221024,21426,1120.49,SO68615
529,20221017,20221029,20221024,21426,3.99,SO68615
539,20221017,20221029,20221024,21426,24.99,SO68615
582,20221017,20221029,20221024,21271,1700.99,SO68616
539,20221017,20221029,20221024,21271,24.99,SO68616
480,20221017,20221029,20221024,21271,2.29,SO68616
